v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,chunk_id,word_id,word
0.0009541840385343801,0.0004855755299916457,0.0004923577028671558,0.0007136740478722389,0.0011691689600529674,0.0011049957862105917,0.00033822289356970277,0.0005132489751501734,0.0007961292996896114,0.00048478414239563043,0.0011343874106179064,0.0012203449114818294,0.00043715603958951907,0.0006280529635850941,0.0007737854209209096,0.0011023140057324198,0.0006294120840521378,0.0005188851434198193,0.0006388301305611552,0.0014647969183216617,0.0005826134256135418,0.0008625139814206899,0.0004582274315357812,0.000579896465591036,0.0005484095979170759,0.0007851949539415655,0.0007658785970621174,0.0008837154020403951,0.001613089086533438,0.000560115875256002,0.0004573182513764933,0.0007331244071014805,0.00033051289056460213,0.0009593357032098246,0.0011826610379223528,0.0011851251154368382,0.00046937265517826826,0.0017002463026998726,0.0011598309631365782,0.0012193007949367176,0.000505640011304489,0.000883121484383759,0.0006913080548771874,0.0009585959635933396,0.0013885078273160663,0.0004507606064421395,0.0004389028716324176,0.0005061912877459097,1,1,
0.0009541840385343801,0.0004855755299916457,0.0004923577028671558,0.0007136740478722389,0.0011691689600529674,0.0011049957862105917,0.00033822289356970277,0.0005132489751501734,0.0007961292996896114,0.00048478414239563043,0.0011343874106179064,0.0012203449114818294,0.00043715603958951907,0.0006280529635850941,0.0007737854209209096,0.0011023140057324198,0.0006294120840521378,0.0005188851434198193,0.0006388301305611552,0.0014647969183216617,0.0005826134256135418,0.0008625139814206899,0.0004582274315357812,0.000579896465591036,0.0005484095979170759,0.0007851949539415655,0.0007658785970621174,0.0008837154020403951,0.001613089086533438,0.000560115875256002,0.0004573182513764933,0.0007331244071014805,0.00033051289056460213,0.0009593357032098246,0.0011826610379223528,0.0011851251154368382,0.00046937265517826826,0.0017002463026998726,0.0011598309631365782,0.0012193007949367176,0.000505640011304489,0.000883121484383759,0.0006913080548771874,0.0009585959635933396,0.0013885078273160663,0.0004507606064421395,0.0004389028716324176,0.0005061912877459097,1,2,so
0.0010499937581030364,0.0005127470446501635,0.0005633183891780483,0.0007414749642838345,0.0012080521455935295,0.0012929289939110722,0.00043987557783012283,0.0006004673797088782,0.0008493988053520004,0.0005636939106858503,0.001299260944260687,0.0013356323511285624,0.000551273256185509,0.0007297394703390541,0.0008306410804060337,0.001177132792557914,0.0006323407233724724,0.00045452567713404,0.0007254572955565931,0.0016084501017540932,0.0006442563002194128,0.0009130766086024472,0.0005761607476875358,0.0006727990045503914,0.0006230245449148603,0.0007888080515331045,0.0008547987578070949,0.0009840740302327565,0.0016875934716843188,0.0006341635284720959,0.0005628853056760013,0.0007924043283408304,0.0005232600879139527,0.0010228978757387192,0.0013203102968131443,0.0012932459942620004,0.0006048404547410262,0.0017721203278444212,0.0012139883372444483,0.0012956225821439214,0.000671304111987178,0.0010431107619101726,0.0007022311168244454,0.0009760380293683837,0.0014455832683071543,0.0007493646382617294,0.000608089194218916,0.0005660066968942817,2,1,
0.0007542578313462539,0.0001949413320592915,0.0005694071028041024,0.0008012669776054686,0.0007727416904208004,0.0008621598277803374,0.0006376346793956608,0.000779123213512511,0.0007828465922870495,0.0007370909408419107,0.001012880091676388,0.0008731547897372088,0.0006001340681045642,0.0006878287113613219,0.0006822645512814487,0.0007968595015115965,0.0005406632671432673,0.00018722118208340058,0.0007528366951122231,0.0006415952194749563,0.000471389211849451,0.0008736573123659688,0.0007073489881296821,0.0008165772681442627,0.0007014894803949759,0.0005341586747302484,0.0006828016004649584,0.000807606813572072,0.0007629138001369983,0.0004542781175850881,0.0003741455581674936,0.000467319646116109,0.00028882000090864796,0.0005279354060479725,0.0010663504415073756,0.001058669130436263,0.0003994319916565783,0.0008834085038632614,0.0006286408619654871,0.000934609296070977,0.0007888321734949236,0.0003267859962458412,0.0008826424441535889,0.0004828137544138039,0.0009662504194736962,0.00021753571733521918,0.00039711930023229614,0.00037188121647549027,3,1,as
0.0007542578313462539,0.0001949413320592915,0.0005694071028041024,0.0008012669776054686,0.0007727416904208004,0.0008621598277803374,0.0006376346793956608,0.000779123213512511,0.0007828465922870495,0.0007370909408419107,0.001012880091676388,0.0008731547897372088,0.0006001340681045642,0.0006878287113613219,0.0006822645512814487,0.0007968595015115965,0.0005406632671432673,0.00018722118208340058,0.0007528366951122231,0.0006415952194749563,0.000471389211849451,0.0008736573123659688,0.0007073489881296821,0.0008165772681442627,0.0007014894803949759,0.0005341586747302484,0.0006828016004649584,0.000807606813572072,0.0007629138001369983,0.0004542781175850881,0.0003741455581674936,0.000467319646116109,0.00028882000090864796,0.0005279354060479725,0.0010663504415073756,0.001058669130436263,0.0003994319916565783,0.0008834085038632614,0.0006286408619654871,0.000934609296070977,0.0007888321734949236,0.0003267859962458412,0.0008826424441535889,0.0004828137544138039,0.0009662504194736962,0.00021753571733521918,0.00039711930023229614,0.00037188121647549027,3,2,i
0.0007542578313462539,0.0001949413320592915,0.0005694071028041024,0.0008012669776054686,0.0007727416904208004,0.0008621598277803374,0.0006376346793956608,0.000779123213512511,0.0007828465922870495,0.0007370909408419107,0.001012880091676388,0.0008731547897372088,0.0006001340681045642,0.0006878287113613219,0.0006822645512814487,0.0007968595015115965,0.0005406632671432673,0.00018722118208340058,0.0007528366951122231,0.0006415952194749563,0.000471389211849451,0.0008736573123659688,0.0007073489881296821,0.0008165772681442627,0.0007014894803949759,0.0005341586747302484,0.0006828016004649584,0.000807606813572072,0.0007629138001369983,0.0004542781175850881,0.0003741455581674936,0.000467319646116109,0.00028882000090864796,0.0005279354060479725,0.0010663504415073756,0.001058669130436263,0.0003994319916565783,0.0008834085038632614,0.0006286408619654871,0.000934609296070977,0.0007888321734949236,0.0003267859962458412,0.0008826424441535889,0.0004828137544138039,0.0009662504194736962,0.00021753571733521918,0.00039711930023229614,0.00037188121647549027,3,3,sit
0.0007542578313462539,0.0001949413320592915,0.0005694071028041024,0.0008012669776054686,0.0007727416904208004,0.0008621598277803374,0.0006376346793956608,0.000779123213512511,0.0007828465922870495,0.0007370909408419107,0.001012880091676388,0.0008731547897372088,0.0006001340681045642,0.0006878287113613219,0.0006822645512814487,0.0007968595015115965,0.0005406632671432673,0.00018722118208340058,0.0007528366951122231,0.0006415952194749563,0.000471389211849451,0.0008736573123659688,0.0007073489881296821,0.0008165772681442627,0.0007014894803949759,0.0005341586747302484,0.0006828016004649584,0.000807606813572072,0.0007629138001369983,0.0004542781175850881,0.0003741455581674936,0.000467319646116109,0.00028882000090864796,0.0005279354060479725,0.0010663504415073756,0.001058669130436263,0.0003994319916565783,0.0008834085038632614,0.0006286408619654871,0.000934609296070977,0.0007888321734949236,0.0003267859962458412,0.0008826424441535889,0.0004828137544138039,0.0009662504194736962,0.00021753571733521918,0.00039711930023229614,0.00037188121647549027,3,4,down
0.0008481527717473606,0.0009860778372967616,0.0009408177866134793,0.0013427754214111094,0.0016224106075242162,0.0015601463480076443,0.0009917291596745292,0.0013377273474664737,0.00112315238705681,0.0009720862605414974,0.0007696704027087738,0.0008068279130384326,0.0007477515318896621,0.0010560851951595396,0.001393919102459525,0.0005662519336813906,0.0009684481265139765,0.0012305352960331635,0.0005300732227624395,0.0012646413136584063,0.0008932629110252795,0.0012745230439274262,0.0014379224691462393,0.0010862828591295208,0.0010546074336161837,0.0015174494449941755,0.0012930318587755093,0.0007417848028126176,0.0013955985900721776,0.00038481326919281855,0.001167429746904721,0.0007856493781825217,0.0007668645024144403,0.0005010614792505901,0.0006362460100414562,0.0012841607046235974,0.0012004884532264744,0.0012581633394196008,0.000971305271377787,0.0011926916549452537,0.001128691064271455,0.0014228887157514691,0.0006642948816685627,0.0010547903185092427,0.0007794961275067181,0.0014715907260930787,0.0007235014199977742,0.0009104813604305187,4,1,to
0.0008481527717473606,0.0009860778372967616,0.0009408177866134793,0.0013427754214111094,0.0016224106075242162,0.0015601463480076443,0.0009917291596745292,0.0013377273474664737,0.00112315238705681,0.0009720862605414974,0.0007696704027087738,0.0008068279130384326,0.0007477515318896621,0.0010560851951595396,0.001393919102459525,0.0005662519336813906,0.0009684481265139765,0.0012305352960331635,0.0005300732227624395,0.0012646413136584063,0.0008932629110252795,0.0012745230439274262,0.0014379224691462393,0.0010862828591295208,0.0010546074336161837,0.0015174494449941755,0.0012930318587755093,0.0007417848028126176,0.0013955985900721776,0.00038481326919281855,0.001167429746904721,0.0007856493781825217,0.0007668645024144403,0.0005010614792505901,0.0006362460100414562,0.0012841607046235974,0.0012004884532264744,0.0012581633394196008,0.000971305271377787,0.0011926916549452537,0.001128691064271455,0.0014228887157514691,0.0006642948816685627,0.0010547903185092427,0.0007794961275067181,0.0014715907260930787,0.0007235014199977742,0.0009104813604305187,4,2,eat
0.0008481527717473606,0.0009860778372967616,0.0009408177866134793,0.0013427754214111094,0.0016224106075242162,0.0015601463480076443,0.0009917291596745292,0.0013377273474664737,0.00112315238705681,0.0009720862605414974,0.0007696704027087738,0.0008068279130384326,0.0007477515318896621,0.0010560851951595396,0.001393919102459525,0.0005662519336813906,0.0009684481265139765,0.0012305352960331635,0.0005300732227624395,0.0012646413136584063,0.0008932629110252795,0.0012745230439274262,0.0014379224691462393,0.0010862828591295208,0.0010546074336161837,0.0015174494449941755,0.0012930318587755093,0.0007417848028126176,0.0013955985900721776,0.00038481326919281855,0.001167429746904721,0.0007856493781825217,0.0007668645024144403,0.0005010614792505901,0.0006362460100414562,0.0012841607046235974,0.0012004884532264744,0.0012581633394196008,0.000971305271377787,0.0011926916549452537,0.001128691064271455,0.0014228887157514691,0.0006642948816685627,0.0010547903185092427,0.0007794961275067181,0.0014715907260930787,0.0007235014199977742,0.0009104813604305187,4,3,from
