v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,chunk_id,word_id,word
0.00028138060278595724,0.00024382006615305838,0.00027420466261368826,0.00025846758429946967,0.0002944658015402828,0.00028163481973705456,0.00024234908917976881,0.0002537998840245916,0.00020130312076985758,0.0002580151516155585,0.00028767148997104055,0.0002765522489575352,0.00026693217006197774,0.0002672323171790686,0.000252610699638122,0.00028075719688493606,0.00025057816470750425,0.0002576269163858688,0.00026853273118250027,0.00023159038669616508,0.00028498591623539785,0.0002849649621156575,0.00029945422519531546,0.000309710897343202,0.0002986555720046003,0.00029637737343544366,0.0002594953602277814,0.00021825100705488525,0.0002826828530185601,0.0002230736944326535,0.00022519570796819053,0.00022574261395308067,0.00023265390450832898,0.00023863800601281373,0.00028563398035495865,0.00024742832907111774,0.0002637000008495859,0.0002985937593327489,0.0002871138021801846,0.00026838119205826756,0.00027776009419620964,0.00023063659389577074,0.0002880982909710652,0.00020125005815179437,0.0002757427598154433,0.00033701493719692804,0.000271610011995397,0.000312455244386231,1,1,
0.00028138060278595724,0.00024382006615305838,0.00027420466261368826,0.00025846758429946967,0.0002944658015402828,0.00028163481973705456,0.00024234908917976881,0.0002537998840245916,0.00020130312076985758,0.0002580151516155585,0.00028767148997104055,0.0002765522489575352,0.00026693217006197774,0.0002672323171790686,0.000252610699638122,0.00028075719688493606,0.00025057816470750425,0.0002576269163858688,0.00026853273118250027,0.00023159038669616508,0.00028498591623539785,0.0002849649621156575,0.00029945422519531546,0.000309710897343202,0.0002986555720046003,0.00029637737343544366,0.0002594953602277814,0.00021825100705488525,0.0002826828530185601,0.0002230736944326535,0.00022519570796819053,0.00022574261395308067,0.00023265390450832898,0.00023863800601281373,0.00028563398035495865,0.00024742832907111774,0.0002637000008495859,0.0002985937593327489,0.0002871138021801846,0.00026838119205826756,0.00027776009419620964,0.00023063659389577074,0.0002880982909710652,0.00020125005815179437,0.0002757427598154433,0.00033701493719692804,0.000271610011995397,0.000312455244386231,1,2,so
0.00028010826500402875,0.00025996969593608673,0.0002601157269855728,0.00022046759244456442,0.0002767796010707404,0.0002867973935714953,0.0002544420989979366,0.00025241309500605006,0.0002453185089641429,0.0001881087468876977,0.00023010912158098775,0.00023541472515341546,0.0002760562240350885,0.0002872251261899449,0.0002479435489767528,0.0002700908045914458,0.00028792722110603604,0.00023987076580751069,0.0003004387835197409,0.000278386330911494,0.00027029045109209246,0.00028679745521775817,0.00030672126163676665,0.0002890106713532819,0.00025615586258687415,0.00029063786130707644,0.00027219989075986917,0.00020401556615499354,0.0002503320724021309,0.00026301552678404056,0.00025788788144863575,0.00026115437419689465,0.0002432092513995586,0.0001998407239382523,0.0002811714865475447,0.0002680029873515131,0.0002463559615080407,0.00028894260925115136,0.00029711139105047707,0.00024748223629151455,0.00033951100069504685,0.00025946151666882746,0.00026942864443632385,0.00021908364894951534,0.00027153116328922024,0.00029558572374242483,0.00027869412313125217,0.00028886045760121484,2,1,
0.0003170031458526942,0.0003213791068752767,0.00030869712879757994,0.00031530644644297895,0.0002806875712191137,0.00033620843659895247,0.0002754060139172374,0.0003330725199083449,0.00036371189186378434,0.0003601617662093361,0.0003446453775608573,0.0003530567548348732,0.000319241460021901,0.0003130986283389153,0.0003243031473590997,0.00030805497127389767,0.00028778383324788514,0.0003369154827893514,0.00027046717452332937,0.00028898809502850834,0.0002800168224647161,0.00032025924273249934,0.00034608837123017386,0.00032578386035552907,0.00028988326037322976,0.0002508265156018566,0.00034567027216825084,0.0003285680055549227,0.00033206543731456427,0.000269834975744963,0.0002808671771798081,0.00036351562412439265,0.0003517050970188742,0.0002603604878950254,0.00034987549028191227,0.0004029395585843612,0.0003328318932284458,0.0003633585677424197,0.0003515758904941051,0.00033388057351508947,0.00032607941760824834,0.00026295937631916913,0.0003426894697463886,0.0002254830034121622,0.0003275704633240438,0.00041496232017147993,0.0003013918994072894,0.000362178349169,3,1,as
0.0003170031458526942,0.0003213791068752767,0.00030869712879757994,0.00031530644644297895,0.0002806875712191137,0.00033620843659895247,0.0002754060139172374,0.0003330725199083449,0.00036371189186378434,0.0003601617662093361,0.0003446453775608573,0.0003530567548348732,0.000319241460021901,0.0003130986283389153,0.0003243031473590997,0.00030805497127389767,0.00028778383324788514,0.0003369154827893514,0.00027046717452332937,0.00028898809502850834,0.0002800168224647161,0.00032025924273249934,0.00034608837123017386,0.00032578386035552907,0.00028988326037322976,0.0002508265156018566,0.00034567027216825084,0.0003285680055549227,0.00033206543731456427,0.000269834975744963,0.0002808671771798081,0.00036351562412439265,0.0003517050970188742,0.0002603604878950254,0.00034987549028191227,0.0004029395585843612,0.0003328318932284458,0.0003633585677424197,0.0003515758904941051,0.00033388057351508947,0.00032607941760824834,0.00026295937631916913,0.0003426894697463886,0.0002254830034121622,0.0003275704633240438,0.00041496232017147993,0.0003013918994072894,0.000362178349169,3,2,i
0.0003170031458526942,0.0003213791068752767,0.00030869712879757994,0.00031530644644297895,0.0002806875712191137,0.00033620843659895247,0.0002754060139172374,0.0003330725199083449,0.00036371189186378434,0.0003601617662093361,0.0003446453775608573,0.0003530567548348732,0.000319241460021901,0.0003130986283389153,0.0003243031473590997,0.00030805497127389767,0.00028778383324788514,0.0003369154827893514,0.00027046717452332937,0.00028898809502850834,0.0002800168224647161,0.00032025924273249934,0.00034608837123017386,0.00032578386035552907,0.00028988326037322976,0.0002508265156018566,0.00034567027216825084,0.0003285680055549227,0.00033206543731456427,0.000269834975744963,0.0002808671771798081,0.00036351562412439265,0.0003517050970188742,0.0002603604878950254,0.00034987549028191227,0.0004029395585843612,0.0003328318932284458,0.0003633585677424197,0.0003515758904941051,0.00033388057351508947,0.00032607941760824834,0.00026295937631916913,0.0003426894697463886,0.0002254830034121622,0.0003275704633240438,0.00041496232017147993,0.0003013918994072894,0.000362178349169,3,3,sit
0.0003170031458526942,0.0003213791068752767,0.00030869712879757994,0.00031530644644297895,0.0002806875712191137,0.00033620843659895247,0.0002754060139172374,0.0003330725199083449,0.00036371189186378434,0.0003601617662093361,0.0003446453775608573,0.0003530567548348732,0.000319241460021901,0.0003130986283389153,0.0003243031473590997,0.00030805497127389767,0.00028778383324788514,0.0003369154827893514,0.00027046717452332937,0.00028898809502850834,0.0002800168224647161,0.00032025924273249934,0.00034608837123017386,0.00032578386035552907,0.00028988326037322976,0.0002508265156018566,0.00034567027216825084,0.0003285680055549227,0.00033206543731456427,0.000269834975744963,0.0002808671771798081,0.00036351562412439265,0.0003517050970188742,0.0002603604878950254,0.00034987549028191227,0.0004029395585843612,0.0003328318932284458,0.0003633585677424197,0.0003515758904941051,0.00033388057351508947,0.00032607941760824834,0.00026295937631916913,0.0003426894697463886,0.0002254830034121622,0.0003275704633240438,0.00041496232017147993,0.0003013918994072894,0.000362178349169,3,4,down
0.00028940809236355865,0.00029633462998229364,0.00033735735092433076,0.00032802757346490967,0.0003357909816129637,0.0003023300781913986,0.00032307859654282493,0.00036922971109902883,0.00034498073524715927,0.00034708133919660093,0.00032921201146211566,0.00032161275871607747,0.0003319059488349172,0.0003499915971419379,0.00033219451421841797,0.0003251132375967233,0.00032353858371278086,0.00027572171673888925,0.00030434795820630673,0.00032236750974320066,0.00030928726477639145,0.0003216745897400008,0.00041921214126895934,0.0003118893352599419,0.00030128346366713974,0.00030306823897461796,0.00030328626451910253,0.00030567510268095466,0.00026071162593915197,0.00022607273643468582,0.0003407807773888368,0.00028419699600429224,0.00035557718038400503,0.0002690583355291843,0.0003560340626317364,0.00037667459809646284,0.00030763907399904486,0.00030893157599597853,0.0003795927474331542,0.0003163919131661432,0.0003570498663624101,0.0003436949369406802,0.00033758407063312347,0.00024326094136729425,0.0002924172649593441,0.000355833335777593,0.00034868807941539943,0.0003924521214613527,4,1,to
0.00028940809236355865,0.00029633462998229364,0.00033735735092433076,0.00032802757346490967,0.0003357909816129637,0.0003023300781913986,0.00032307859654282493,0.00036922971109902883,0.00034498073524715927,0.00034708133919660093,0.00032921201146211566,0.00032161275871607747,0.0003319059488349172,0.0003499915971419379,0.00033219451421841797,0.0003251132375967233,0.00032353858371278086,0.00027572171673888925,0.00030434795820630673,0.00032236750974320066,0.00030928726477639145,0.0003216745897400008,0.00041921214126895934,0.0003118893352599419,0.00030128346366713974,0.00030306823897461796,0.00030328626451910253,0.00030567510268095466,0.00026071162593915197,0.00022607273643468582,0.0003407807773888368,0.00028419699600429224,0.00035557718038400503,0.0002690583355291843,0.0003560340626317364,0.00037667459809646284,0.00030763907399904486,0.00030893157599597853,0.0003795927474331542,0.0003163919131661432,0.0003570498663624101,0.0003436949369406802,0.00033758407063312347,0.00024326094136729425,0.0002924172649593441,0.000355833335777593,0.00034868807941539943,0.0003924521214613527,4,2,eat
0.00028940809236355865,0.00029633462998229364,0.00033735735092433076,0.00032802757346490967,0.0003357909816129637,0.0003023300781913986,0.00032307859654282493,0.00036922971109902883,0.00034498073524715927,0.00034708133919660093,0.00032921201146211566,0.00032161275871607747,0.0003319059488349172,0.0003499915971419379,0.00033219451421841797,0.0003251132375967233,0.00032353858371278086,0.00027572171673888925,0.00030434795820630673,0.00032236750974320066,0.00030928726477639145,0.0003216745897400008,0.00041921214126895934,0.0003118893352599419,0.00030128346366713974,0.00030306823897461796,0.00030328626451910253,0.00030567510268095466,0.00026071162593915197,0.00022607273643468582,0.0003407807773888368,0.00028419699600429224,0.00035557718038400503,0.0002690583355291843,0.0003560340626317364,0.00037667459809646284,0.00030763907399904486,0.00030893157599597853,0.0003795927474331542,0.0003163919131661432,0.0003570498663624101,0.0003436949369406802,0.00033758407063312347,0.00024326094136729425,0.0002924172649593441,0.000355833335777593,0.00034868807941539943,0.0003924521214613527,4,3,from
