v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,chunk_id,word_id,word
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,1,i'm
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,2,gonna
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,3,tell
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,4,you
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,5,three
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,6,stories
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,7,on
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,8,the
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,9,way
0.0007881140424112512,0.0003392185123326877,0.0005720313638448714,0.0005696503473397266,0.001163792204655086,0.0011118360440984056,0.0013969540110944456,0.001046258068527095,0.0010836934525286779,0.002505952996822695,0.0013479639019351453,0.002687690546736121,0.0018075175466947258,0.0023890261072665453,0.002870709460694343,0.0023980972667535148,0.0022248986012224727,0.003065194473795904,0.002455947852771108,0.0017021704018892099,0.002244761524101098,0.002597914581807951,0.0006528797797121418,0.00041021933429874474,0.0007832332873173677,0.0006516806436896635,0.0007525969025058049,0.000552125236329933,0.0014463419502135366,0.0012910528312204406,0.0013700430669511359,0.0005205475754337384,0.001641814810379098,0.0009834863594733176,0.0006101995531935246,0.0009879934368655086,0.0016594763947068711,0.0012324311658934068,0.0019855056258772192,0.001427870971383527,0.0018361479063363122,0.000527334283106029,0.0009264409212240329,0.0008711826473396892,0.0006064491656919321,0.0009303384043353918,0.0024094078495788076,0.0018268537435991068,1,10,to
